event_player_1
GEOFF.SANDERSON
TOM.GILBERT
RYANE.CLOWE
DICK.TARNSTROM
MATT.CARLE
ANDREW.COGLIANO
DWAYNE.ROLOSON
JEREMY.ROENICK
EVGENI.NABOKOV
MATT.GREENE
JAY.MCCLEMENT
JAMAL.MAYERS
KEITH.TKACHUK
MARTIN.RUCINSKY
DOUG.WEIGHT
PAUL.KARIYA
RYAN.JOHNSON
ED.JOVANOVSKI
SHANE.DOAN
DAVID.BACKES
DEREK.MORRIS
ERIK.JOHNSON
BRYCE.SALVADOR
MICHAEL.ZIGOMANIS
STEVEN.REINPRECHT
STEVE.WAGNER
DJ.KING
NICHOLAS.BOYNTON
CRAIG.WELLER
DAN.HINOTE
LEE.STEMPNIAK
MANNY.LEGACE
BRAD.BOYES
RADIM.VRBATA
ERIC.BREWER
PETER.MUELLER
BARRET.JACKMAN
DANIEL.WINNIK
MATHIAS.TJARNQVIST
MATT.JONES
DAN.CARCILLO
MICHAEL.YORK
KEITH.BALLARD
CHRISTIAN.BACKMAN
NIKO.KAPANEN
MARTIN.HANZAL
SIDNEY.CROSBY
MARK.EATON
SCOTT.WALKER
ERIK.CHRISTENSEN
MAX.TALBOT
GEORGES.LARAQUE
JARKKO.RUUTU
JORDAN.STAAL
RYAN.WHITNEY
EVGENI.MALKIN
MARK.RECCHI
RYAN.MALONE
ROBERT.SCUDERI
GARY.ROBERTS
DENNIS.SEIDENBERG
PETR.SYKORA
TREVOR.LETOWSKI
BROOKS.ORPIK
SERGEI.GONCHAR
COLBY.ARMSTRONG
DARRYL.SYDOR
RICK.NASH
JASON.CHIMERA
ROSTISLAV.KLESLA
DAN.FRITSCHE
GILBERT.BRULE
MANNY.MALHOTRA
FREDRIK.MODIN
SERGEI.FEDOROV
DUVIE.WESTCOTT
RON.HAINSEY
JIRI.NOVOTNY
JARED.BOLL
NIKOLAI.ZHERDEV
DAVID.VYBORNY
KRIS.RUSSELL
ADAM.FOOTE
JAN.HEJDA
OLE-KRISTIAN.TOLLEFSEN
MICHAEL.SILLINGER
HENRIK.TALLINDER
TONI.LYDMAN
MIKE.COMRIE
RICHARD.PARK
JASON.POMINVILLE
BRENDAN.WITT
DEREK.ROY
PAUL.GAUSTAD
JAROSLAV.SPACEK
DANIEL.PAILLE
TIM.CONNOLLY
TRENT.HUNTER
JOSEF.VASICEK
RADEK.MARTINEK
THOMAS.VANEK
CHRIS.CAMPOLI
MARC-ANDRE.BERGERON
MAXIM.AFINOGENOV
NATHAN.PAETSCH
ANDY.HILBERT
ADAM.MAIR
ANDREW.PETERS
BRUNO.GERVAIS
JOCHEN.HECHT
RICK.DIPIETRO
SEAN.BERGENHEIM
JONATHAN.SIM
DREW.STAFFORD
RUSLAN.FEDOTENKO
BILL.GUERIN
DMITRI.KALININ
BRIAN.CAMPBELL
MICHAEL.RYAN
MIROSLAV.SATAN
ANDY.SUTTON
BOYD.GORDON
GARNET.EXELBY
ALEX.OVECHKIN
SHAONE.MORRISONN
ILYA.KOVALCHUK
NICLAS.HAVELID
ERIC.PERRIN
DAVID.STECKEL
DONALD.BRASHEAR
BRIAN.POTHIER
ALEXEI.ZHITNIK
MILAN.JURCINA
VIKTOR.KOZLOV
JOHN.ERSKINE
MICHAEL.NYLANDER
TOMAS.FLEISCHMANN
ROBERT.HOLIK
VYACHESLAV.KOZLOV
MARIAN.HOSSA
BRETT.STERLING
TODD.WHITE
BROOKS.LAICH
STEVE.MCCARTHY
PASCAL.DUPUIS
TOM.POTI
KEN.KLEE
CHRIS.CLARK
MIKE.GREEN
MATT.PETTINGER
TOBIAS.ENSTROM
BRYAN.LITTLE
ERIC.BOULTON
NICKLAS.BACKSTROM
JIM.SLATER
PATRICE.BERGERON
CHUCK.KOBASEW
MARC.SAVARD
DAVID.KREJCI
PHIL.KESSEL
AARON.WARD
GLEN.METROPOLIT
ZDENO.CHARA
MARCO.STURM
ANDREW.ALBERTS
PETER.SCHAEFER
ANDREW.FERENCE
MILAN.LUCIC
SHAWN.THORNTON
TODD.FEDORUK
GLEN.MURRAY
MATT.NISKANEN
MARK.STUART
BOBBY.ALLEN
PER JOHAN.AXELSSON
MARKUS.NASLUND
AARON.MILLER
MATTIAS.OHLUND
WILLIE.MITCHELL
ALEX.BURROWS
KEVIN.BIEKSA
LUKAS.KRAJICEK
DANIEL.SEDIN
MATT.COOKE
RYAN.KESLER
TREVOR.LINDEN
HENRIK.SEDIN
MIKE.WEAVER
TAYLOR.PYATT
BRENDAN.MORRISON
BYRON.RITCHIE
MASON.RAYMOND
ROBERTO.LUONGO
RYAN.SHANNON
MARC-ANTOINE.POULIOT
RILEY.COTE
MATHIEU.GARON
JASON.STRUDWICK
LUKE.RICHARDSON
DARRYL.BOOTLAND
ALEX.SEMIN
DAVID.TANABE
JOHN.GRAHAME
OLAF.KOLZIG
NOAH.WELCH
MICHAEL.RUPP
ROB.GLOBKE
DREW.MILLER
JASON.KING
MARC-ANDRE.FLEURY
MAXIM.KONDRATIEV
ADAM.HALL
JOHAN.HEDBERG
BRAD.LARSEN
DOUG.JANIK
KRYS.BARCH
DARCY.HORDICHUK
CHRIS.MASON
VILLE.KOISTINEN
MARTIN.SKOULA
MARK.PARRISH
MARIAN.GABORIK
BRIAN.ROLSTON
BRENT.BURNS
PIERRE-MARC.BOUCHARD
MIKKO.KOIVU
PAVOL.DEMITRA
DOMINIC.MOORE
ERIC.BELANGER
BRANKO.RADIVOJEVIC
PETTERI.NUMMELIN
FREDRIK.NORRENA
NICK.SCHULTZ
KIM.JOHNSSON
STEPHANE.VEILLEUX
MATT.FOY
KEITH.CARNEY
DEREK.BOOGAARD
ADAM.BURISH
SERGEI.SAMSONOV
MAGNUS.JOHANSSON
BRENT.SEABROOK
ROBERT.LANG
RENE.BOURQUE
TUOMO.RUUTU
DUNCAN.KEITH
PATRICK.SHARP
JAMES.WISNIEWSKI
PATRICK.KANE
JAMES.VANDERMEER
JASON.WILLIAMS
MARTIN.LAPOINTE
KEVYN.ADAMS
DAVID.KOCI
YANIC.PERREAULT
BRENT.SOPEL
MIIKKA.KIPRUSOFF
JEFF.COWAN
DENNIS.WIDEMAN
RYAN.CALDWELL
MIKE.JOHNSON
BRIAN.WILLSIE
MATT.WALKER
JEFF.FINGER
DIMITRI.PATZOLD
JEFF.TAMBELLINI
MATT.BRADLEY
MATT.ELLIS
DENIS.GREBESHKOV
CORY.STILLMAN
BRYAN.BERARD
MARCEL.HOSSA
CHRIS.THORBURN
MICHAEL.PECA
FREDERICK.MEYER IV
KYLE.CHIPCHURA
CAREY.PRICE
JOSH.GORGES
RICHARD.ZEDNIK
JOHAN.HOLMQVIST
MARK.SMITH
DAVID.MOSS
WES.WALZ
KURTIS.FOSTER
JAMES.SHEPPARD
CURTIS.BROWN
ROB.DAVISON
JONATHAN.TOEWS
MICKI.DUPONT
DAN.ELLIS
JASON.LABARBERA
KEVIN.DALLMAN
MIKE.RIBEIRO
R.J..UMBERGER
TIMOTHY JR..THOMAS
SAMUEL.PAHLSSON
KARI.LEHTONEN
ALES.KOTALIK
MARK.POPOVIC
SIMON.GAMACHE
WADE.BELAK
ANDREW.RAYCROFT
WADE.DUBIELEWICZ
TOMAS.VOKOUN
FREDRIK.SJOSTROM
BRIAN.SUTHERBY
ANDREI.ZYUZIN
NIKOLAI.KHABIBULIN
DAVID.PERRON
MARTY.TURCO
RICK.RYPIEN
BRAD.ISBISTER
JOE.MOTZKO
DANY.SABOURIN
CRISTOBAL.HUET
CAM.WARD
CHRIS.SIMON
DARREN.HAYDAR
MARTIN.BRODEUR
PETER.BUDAJ
SCOTT.PARKER
PASCAL.LECLAIRE
ZACHERY.STORTINI
ROB.SCHREMP
AARON.DOWNEY
CHRIS.OSGOOD
ALEX.EDLER
STEFAN.RUZICKA
ANTHONY.STEWART
GARTH.MURRAY
CURTIS.GLENCROSS
JAY.MCKEE
PETTERI.WIRTANEN
JOHNNY.ODUYA
JEFF.SCHULTZ
AARON.JOHNSON
NIGEL.DAWES
THOMAS.POCK
VESA.TOSKALA
RANDY.ROBITAILLE
DAVID.HALE
ANDREJ.SEKERA
DANNY.RICHMOND
PATRICK.LALIME
RYAN.MILLER
KEVIN.WEEKES
RYAN.POTULNY
ONDREJ.PAVELEC
KEVIN.KLEIN
NIKLAS.BACKSTROM
KEITH.AUCOIN
ALEXEI.SEMENOV
ERIC.NYSTROM
ANTON.STRALMAN
JEAN-SEBASTIEN.GIGUERE
MATHIEU.ROY
KYLE.CUMISKEY
STEVE.MONTADOR
SAMI.SALO
SHELDON.BROOKBANK
HANNU.TOIVONEN
JIRI.TLUSTY
RORY.FITZPATRICK
JOSH.HARDING
ZBYNEK.MICHALEK
ALEX.AULD
MIKE.WEBER
JODY.SHELLEY
TYLER.KENNEDY
JOHN.PEVERLEY
DAVE.BOLLAND
BRENT.JOHNSON
LADISLAV.SMID
CAL.CLUTTERBUCK
DEREK.MEECH
DAN.BOYLE
LUKAS.KASPAR
DEVIN.SETOGUCHI
RICH.PEVERLEY
BRANDON.BOCHENSKI
ANDREAS.KARLSSON
MARC.DENIS
NATHAN.GUENIN
SCOTTIE.UPSHALL
DEAN.MCAMMOND
BENOIT.POULIOT
JOSE.THEODORE
JANNIK.HANSEN
MATHIEU.SCHNEIDER
OLLI.MALMIVAARA
NOLAN.PRATT
CHRIS.CONNER
JOSH.GRATTON
MIKAEL.TELLQVIST
SANDIS.OZOLINSH
J-SEBASTIEN.AUBIN
MATT.MOULSON
ALAIN.NASREDDINE
BEN.WALTER
DUSTIN.BYFUGLIEN
PETTERI.NOKELAINEN
JEREMY.REICH
BRYAN.YOUNG
TIM.JACKMAN
CHRIS.BOURQUE
STEVE.EMINGER
KYLE.WELLWOOD
MARK.BELL
CLARKE.MACARTHUR
RAY.EMERY
LUC.BOURDON
NICKLAS.GROSSMANN
JASSEN.CULLIMORE
MATT.LASHOFF
MATT.HUNWICK
STEPHEN.VALIQUETTE
RYAN.CRAIG
ALLAN.ROURKE
AARON.VOROS
KRIS.BEECH
STEFAN.MEYER
STAFFAN.KRONVALL
JAMIE.LANGENBRUNNER
KRIS.LETANG
TANNER.GLASS
BRENDAN.BELL
MIKE.SMITH
BRAD.RICHARDSON
TUUKKA.RASK
CODY.MCCORMICK
COLIN (JOHN).WHITE
GREG.MOORE
IVAN.BARANKA
DAN.JANCEVSKI
SEAN.HILL
MIKE.BROWN
JACOB.DOWELL
DUSTIN.BOYD
KRIS.VERSTEEG
ANTERO.NIITTYMAKI
VLADIMIR.SOBOTKA
JON.KLEMM
PETRI.KONTIOLA
SHAWN.BATES
MARTIN.HAVLAT
CRAIG.ANDERSON
MARK.HARTIGAN
QUINTIN.LAING
COLIN.FRASER
JONAS.HILLER
T.J..HENSICK
WILLIAM.THOMAS
FERNANDO.PISANI
PATRICK.THORESEN
JOAKIM.LINDSTROM
GABE.GAUTHIER
JUNIOR.LESSARD
GEOFF.PLATT
MAXIM.LAPIERRE
RYAN.O'BYRNE
JOCELYN.THIBAULT
LIAM.REDDOX
DEREK.MACKENZIE
JEFF.GIULIANO
CURTIS.SANFORD
JONATHAN.QUICK
JASON.JAFFRAY
SIARHEI.KASTSITSYN
DREW.MACINTYRE
JOEL.PERRAULT
CODY.BASS
CONNOR.JAMES
ALEX.PICARD
ANTTI.PIHLSTROM
KEITH.YANDLE
SCOTT.NIEDERMAYER
BLAIR.JONES
BLAKE.COMEAU
CODY.MCLEOD
JEFF.TAFFE
JAY.LEACH
DAVID.JONES
CAM.BARKER
BRANDON.NOLAN
MARK.FISTRIC
LAWRENCE.NYCHOLAT
MARTIN.ST. PIERRE
MICHAEL.BLUNDEN
CARLO.COLAIACOVO
TY.CONKLIN
ANDREW.MURRAY
ENVER.LISIN
KARRI.RAMO
COLIN.STUART
WADE.BROOKBANK
ETHAN.MOREAU
MARTIN.LOJEK
JACK.SKILLE
NOAH.CLARKE
CASEY.BORER
SCOTT.CLEMMENSEN
STEVE.DOWNIE
KEVIN.DOELL
KYLE.WANVIG
JOHNNY.BOYCHUK
TROY.BROUWER
PATRICK.KALETA
COREY.LOCKE
JORDAN.HENDRY
RYAN.STONE
DERICK.BRASSARD
MARC.METHOT
NATHAN.MCIVER
TIM.CONBOY
THOMAS.GREISS
ILJA.ZUBOV
TEDDY.PURCELL
BARRY.TALLACKSON
PASCAL.PELLETIER
SHAWN.MATTHIAS
B.J..CROMBEEN
MIKE.GLUMAC
JOEL.KWIATKOWSKI
CHRIS.MINARD
JOSH.LANGFELD
TOMAS.PLIHAL
JONATHAN.FILEWICH
DARRYL.BOYCE
NATHAN.SMITH
BENJAMIN.ONDRUS
JOSH.HENNESSY
ROBERT.EARL
PETER.HARROLD
BRIAN.BOYLE
DAVID.BRINE
MATT.MURLEY
CURTIS.JOSEPH
TEEMU.SELANNE
FRANS.NIELSEN
DANE.BYERS
ERIC.FEHR
JEFF.WOYWITKA
ZACH.FITZGERALD
JEREMY.COLLITON
PETE.VANDERMEER
KYLE.GREENTREE
RYAN.PARENT
JOEY.MORMINA
KYLE.QUINCEY
SAMI.LEPISTO
YAN.STASTNY
JIMMY.HOWARD
JOE.JENSEN
MIKE.IGGULDEN
LAURI.TUKONEN
CLAUDE.GIROUX
DREW.LARMAN
DREW.FATA
JONATHAN.ERICSSON
ANDREW.EBBETT
MARC-ANDRE.GRAGNANI
GARRETT.STAFFORD
JEREMY.WILLIAMS
CAM.JANSSEN
NIKLAS.HJALMARSSON
DAN.CLOUTIER
AARON.ROME
ALEX.GOLIGOSKI
BRYAN.BICKELL
PETER.FORSBERG
TOBY.PETERSEN
ERIK.ERSBERG
THEO.PECKHAM
JAROSLAV.HALAK
KARL.STEWART
STEVE.KELLY
COREY.CRAWFORD
ROMAN.POLAK
MATTHEW.SPILLER
STEVE.REGIER
DARREN.HELM
MICHAEL.FUNK
MATTIAS.RITOLA
KYLE.OKPOSO
BRIAN.BOUCHER
BORIS.VALABIK
ALEX.FOSTER
FREDDY.MEYER
ROB.SCUDERI
ANDREI.KOSTITSYN
SERGEI.KOSTITSYN
BRIAN.LEE
MIKE.KNUBLE
MATT.STAJAN
CLAY.WILSON
NICK.BOYNTON
MIKE.GRIER
ROB.BLAKE
NIK.ANTROPOV
BOBBY.HOLIK
MIKE.MODANO
DARREN.MCCARTY
JESSE.WINCHESTER
JEFF.HOGGAN
JORDAN.LAVALLEE-SMOTHERMAN
MATT.KEITH
JOEY.MACDONALD
ANDY.GREENE
KIP.BRENNAN
JOHN.HILLEN III
MATT.D'AGOSTINI
ZENON.KONOPKA
JUSTIN.ABDELKADER
ADAM.PINEAULT
KYLE.TURRIS
TOM.CAVANAGH
JACK.HILLEN
ADAM.BERTI
TEPPO.NUMMINEN
GREGORY.STEWART
TOMMY.SESTITO
P. J..AXELSSON
TIM.THOMAS
ERIK.REITZ
LAURI.KORPIKOSKI
EVGENY.ARTYUKHIN
STEVEN.STAMKOS
JANNE.NISKALA
VLADIMIR.MIHALIK
JAMIE.HEWARD
PAUL.BISSONNETTE
NIKOLAY.KULEMIN
JONAS.FROGREN
LUKE.SCHENN
JOHN.MITCHELL
NIKLAS.KRONWALL
BLAKE.WHEELER
ADAM.PARDY
MARK.GIORDANO
ANSSI.SALMELA
JON.SIM
NATE.THOMPSON
DAN.LACOUTURE
BRANDON.SUTTER
ZACH.BOGOSIAN
T.J..OSHIE
RYAN.JONES
PATRIK.BERGLUND
CHRIS.PORTER
PATRIC.HORNQVIST
ALEX.PIETRANGELO
JOEL.WARD
JAMES.NEAL
JAKUB.VORACEK
JARED.ROSS
LUCA.SBISA
OSSI.VAANANEN
MICHAEL.FROLIK
MICHAEL.LEIGHTON
COLTON.GILLIES
MANNY.FERNANDEZ
BRANDON.PRUST
DEREK.DORSETT
MIKKEL.BOEDKER
VIKTOR.TIKHONOV
KEVIN.PORTER
OSCAR.MOLLER
WAYNE.SIMMONDS
DREW.DOUGHTY
DENIS JR..GAUTHIER
FABIAN.BRUNNSTROM
TOMAS.MOJZIS
NIKITA.FILATOV
JEFF.DROUIN-DESLAURIERS
BRAD.STAUBITZ
ZACH.BOYCHUK
PETR.VRANA
STEVE.MACINTYRE
ANTON.BABCHUK
JASON.KROG
TYLER.SLOAN
PIERRE-LUC.LETOURNEAU-LEBLOND
ANDREAS.NODL
JOSEF.MELICHAR
DARROLL.POWE
JASON.GARRISON
DWIGHT.HELMINEN
JAMIE.MCGINN
NATHAN.OYSTRICK
MITCHELL.FRITZ
BRETT.SKINNER
PEKKA.RINNE
YANN.DANIS
JANNE.PESONEN
PATRICK.DWYER
KRYSTOFER.KOLANOS
NATE.RADUNS
BOYD.KANE
PATRICK.DAVIS
JOSHUA.BAILEY
CAM.PADDOCK
STEVE.MASON
BRETT.FESTERLING
JONATHON.KALINSKI
MARK.MANCARI
LANDON.WILSON
DANIEL.TJARNQVIST
GRAHAM.MINK
KARL.ALZNER
TIM.SESTITO
ANDRE.DEVEAUX
ALEX.BOLDUC
ANDREW.HUTCHINSON
BRYAN.HELMER
JOHN.CURRY
JOSEPH.CRABB
TOBIAS.STEPHAN
ZACK.SMITH
RILEY.ARMSTRONG
RADEK.SMOLENAK
PAUL.SZCZECHURA
KENNDAL.MCARDLE
MIKE.SILLINGER
CHRIS.STEWART
SEAN.COLLINS
JANIS.SPRUKTS
NATHAN.GERBE
BRETT.CARSON
ALEX.GIROUX
COREY.POTTER
WARREN.PETERS
JAIME.SIFERS
MICHAL.REPIK
BEN.LOVEJOY
JOE.CALLAHAN
TIM.WALLACE
OSKAR.OSALA
TOM.WANDELL
BRYAN.RODNEY
PHILIPPE.DUPUIS
MARTINS.KARSUMS
BEN.MAXWELL
SEMYON.VARLAMOV
CORY.SCHNEIDER
JAMIE.LUNDMARK
TYSON.STRACHAN
JONAS.JUNLAND
CHRIS.BUTLER
TREVOR.LEWIS
ANDREW.GORDON
BRETT.SUTTER
DUSTIN.JEFFREY
TIM.KENNEDY
TREVOR.SMITH
MAX.PACIORETTY
BRENDAN.MIKKELSON
TY.WISHART
DEREK.JOSLIN
JOHN.SCOTT
MAXIM.MAYOROV
MATT.CARKNER
YANNICK.WEBER
MIKE.SANTORELLI
MIKAEL.BACKLUND
MATT.BELESKEY
BYRON.BITZ
STEVE.SULLIVAN
KEVIN.QUICK
BRIAN.ELLIOTT
ALEX.SULZER
TRENT.WHITFIELD
STEVEN.GOERTZEN
TROY.BODIE
CHRIS.DURNO
CURTIS.MCELHINNEY
KURTIS.MCLEAN
PETER.REGIN
KEVIN.WESTGARTH
CLAUDE.LEMIEUX
JUSTIN.POGGE
PETER.OLVECKY
VILLE.LEINO
ALEX.HENRY
ARTEM.ANISIMOV
ANDY.WOZNIEWSKI
LUCA.CAPUTI
DAVIS.DREWISKE
ALEX.NIKULIN
DAVID.SCHLEMKO
JAKUB.PETRUZALEK
DANIEL.LACOSTA
JAY.BEAGLE
RYAN.VESCE
MICHAL.NEUVIRTH
STAFFAN.KRONWALL
JOSH.BAILEY
RAYMOND.SAWADA
BRIAN.SALCIDO
TIM.STAPLETON
DAVID.VAN DER GULIK
ANDREW.MACDONALD
MIKE.MCKENNA
JESSE.JOENSUU
GRANT.LEWIS
BRANDON.SEGAL
CAL.O'REILLY
TIM.BRENT
JOEL.RECHLICZ
KRIS.CHUCKO
PHIL.ORESKOVIC
MATT.HENDRICKS
RICHARD.PETIOT
SPENCER.MACHACEK
MICHAEL.VERNACE
DEREK.PELTIER
T.J..GALIARDI
PETER.MANNINO
DANNY.SYVRET
MICHAEL.SAUER
WES.O'NEILL
JAY.HARRISON
RAYMOND.MACIAS
SEAN.BENTIVOGLIO
CHRISTIAN.HANSON
JOHN.NEGRIN
MATT.PELECH
JAMIE.FRASER
MATT.CLIMIE
AL.MONTOYA
AARON.MACKENZIE
IVAN.VISHNEVSKIY
GEOFF.KINRADE
PER.LEDIN
MIKKO.LEHTONEN
TAYLOR.CHORNEY
JAMIE.FRITSCH
JOSH.GREEN
VIKTOR.STALBERG
RICKARD.WALLIN
JAY.ROSEHILL
RYAN.O'REILLY
BENN.FERRIERO
